pool_id,Year,MMWR_Week,Date_Collected,Zip_Code,county,county_code,Collected,Tested,WNV,Pools
201-4767,2010,27,15-Jul-10,26059,Hillsdale,26059,1,1,NEG,1
201-4768,2010,27,15-Jul-10,26123,Newaygo,26123,1,1,NEG,1
201-4769,2010,27,15-Jul-10,26035,Clare,26035,1,1,NEG,1
201-4770,2010,27,15-Jul-10,26033,Chippewa,26033,1,1,NEG,1
201-4771,2010,27,15-Jul-10,26085,Lake,26085,1,1,NEG,1
201-4772,2010,27,15-Jul-10,26121,Muskegon,26121,1,1,NEG,1
201-4773,2010,27,15-Jul-10,26001,Alcona,26001,1,1,NEG,1
201-4774,2010,27,15-Jul-10,26139,Ottawa,26139,1,1,NEG,1
201-4775,2010,27,15-Jul-10,26107,Mecosta,26107,1,1,NEG,1
201-4776,2010,27,15-Jul-10,26093,Livingston,26093,1,1,NEG,1
201-4777,2010,27,15-Jul-10,26043,Dickinson,26043,1,1,NEG,1
201-4778,2010,27,15-Jul-10,26123,Newaygo,26123,1,1,NEG,1
201-4779,2010,27,15-Jul-10,26115,Monroe,26115,1,1,NEG,1
201-4780,2010,27,15-Jul-10,26079,Kalkaska,26079,1,1,NEG,1
201-4781,2010,27,15-Jul-10,26135,Oscoda,26135,1,1,NEG,1
201-4782,2010,27,15-Jul-10,26139,Ottawa,26139,1,1,NEG,1
201-4783,2010,27,15-Jul-10,26137,Otsego,26137,1,1,NEG,1
201-4784,2010,27,15-Jul-10,26041,Delta,26041,1,1,NEG,1
201-4785,2010,27,15-Jul-10,26131,Ontonagon,26131,1,1,NEG,1
201-4786,2010,27,15-Jul-10,26057,Gratiot,26057,1,1,NEG,1
201-4787,2010,27,15-Jul-10,26041,Delta,26041,1,1,NEG,1
201-4788,2010,27,15-Jul-10,26089,Leelanau,26089,1,1,NEG,1
201-4789,2010,27,15-Jul-10,26097,Mackinac,26097,1,1,NEG,1
201-4790,2010,27,16-Jul-10,26127,Oceana,26127,1,1,NEG,1
201-4791,2010,27,16-Jul-10,26153,Schoolcraft,26153,1,1,NEG,1
201-4792,2010,27,16-Jul-10,26153,Schoolcraft,26153,1,1,NEG,1
201-4793,2010,27,16-Jul-10,26025,Calhoun,26025,1,1,NEG,1
201-4794,2010,27,16-Jul-10,26097,Mackinac,26097,1,1,NEG,1
201-4795,2010,27,16-Jul-10,26095,Luce,26095,1,1,NEG,1
201-4796,2010,27,16-Jul-10,26009,Antrim,26009,1,1,NEG,1
201-4797,2010,27,16-Jul-10,26151,Sanilac,26151,1,1,NEG,1
201-4798,2010,27,16-Jul-10,26057,Gratiot,26057,1,1,NEG,1
201-4799,2010,27,16-Jul-10,26099,Macomb,26099,1,1,NEG,1
201-4800,2010,27,16-Jul-10,26109,Menominee,26109,1,1,NEG,1
201-4801,2010,27,16-Jul-10,26099,Macomb,26099,1,1,NEG,1
201-4802,2010,27,16-Jul-10,26149,St Joseph,26149,1,1,NEG,1
201-4803,2010,27,16-Jul-10,26103,Marquette,26103,1,1,NEG,1
201-4804,2010,27,16-Jul-10,26049,Genesee,26049,1,1,NEG,1
201-4805,2010,27,16-Jul-10,26153,Schoolcraft,26153,1,1,NEG,1
201-4806,2010,27,16-Jul-10,26013,Baraga,26013,1,1,NEG,1
201-4807,2010,27,16-Jul-10,26051,Gladwin,26051,1,1,NEG,1
201-4808,2010,27,16-Jul-10,26161,Washtenaw,26161,1,1,NEG,1
201-4809,2010,27,16-Jul-10,26157,Tuscola,26157,1,1,NEG,1
201-4810,2010,27,16-Jul-10,26083,Keweenaw,26083,1,1,NEG,1
201-4811,2010,27,16-Jul-10,26081,Kent,26081,1,1,NEG,1
201-4812,2010,27,16-Jul-10,26151,Sanilac,26151,1,1,NEG,1
201-4813,2010,27,16-Jul-10,26061,Houghton,26061,1,1,NEG,1
201-4814,2010,27,16-Jul-10,26123,Newaygo,26123,1,1,NEG,1
201-4815,2010,27,16-Jul-10,26083,Keweenaw,26083,1,1,NEG,1
201-4816,2010,27,16-Jul-10,26151,Sanilac,26151,1,1,NEG,1
201-4817,2010,27,16-Jul-10,26051,Gladwin,26051,1,1,NEG,1
201-4818,2010,27,17-Jul-10,26091,Lenawee,26091,1,1,NEG,1
201-4819,2010,27,17-Jul-10,26027,Cass,26027,1,1,NEG,1
201-4820,2010,27,17-Jul-10,26099,Macomb,26099,1,1,NEG,1
201-4821,2010,27,17-Jul-10,26015,Barry,26015,1,1,NEG,1
201-4822,2010,27,17-Jul-10,26045,Eaton,26045,1,1,NEG,1
201-4823,2010,27,17-Jul-10,26017,Bay,26017,1,1,NEG,1
201-4824,2010,27,17-Jul-10,26113,Missaukee,26113,1,1,NEG,1
201-4825,2010,27,17-Jul-10,26127,Oceana,26127,1,1,NEG,1
201-4826,2010,27,17-Jul-10,26079,Kalkaska,26079,1,1,NEG,1
201-4827,2010,27,17-Jul-10,26045,Eaton,26045,1,1,NEG,1
201-4828,2010,27,17-Jul-10,26057,Gratiot,26057,1,1,NEG,1
201-4829,2010,27,17-Jul-10,26151,Sanilac,26151,1,1,NEG,1
201-4830,2010,27,17-Jul-10,26161,Washtenaw,26161,1,1,NEG,1
201-4831,2010,27,17-Jul-10,26099,Macomb,26099,1,1,NEG,1
201-4832,2010,27,18-Jul-10,26145,Saginaw,26145,1,1,NEG,1
201-4833,2010,27,18-Jul-10,26087,Lapeer,26087,1,1,NEG,1
201-4834,2010,27,18-Jul-10,26143,Roscommon,26143,1,1,NEG,1
201-4835,2010,27,18-Jul-10,26067,Ionia,26067,1,1,NEG,1
201-4836,2010,27,18-Jul-10,26087,Lapeer,26087,1,1,NEG,1
201-4837,2010,27,18-Jul-10,26091,Lenawee,26091,1,1,NEG,1
201-4838,2010,27,18-Jul-10,26121,Muskegon,26121,1,1,NEG,1
201-4839,2010,27,18-Jul-10,26121,Muskegon,26121,1,1,NEG,1
201-4840,2010,27,18-Jul-10,26041,Delta,26041,1,1,NEG,1
201-4841,2010,27,18-Jul-10,26125,Oakland,26125,1,1,NEG,1
201-4842,2010,27,18-Jul-10,26143,Roscommon,26143,1,1,NEG,1
201-4843,2010,27,18-Jul-10,26151,Sanilac,26151,1,1,NEG,1
201-4844,2010,27,18-Jul-10,26003,Alger,26003,1,1,NEG,1
201-4845,2010,27,18-Jul-10,26029,Charlevoix,26029,1,1,NEG,1
201-4846,2010,27,18-Jul-10,26055,Grand Traverse,26055,1,1,NEG,1
201-4847,2010,27,19-Jul-10,26071,Iron,26071,1,1,NEG,1
201-4848,2010,27,19-Jul-10,26145,Saginaw,26145,1,1,NEG,1
201-4849,2010,27,19-Jul-10,26113,Missaukee,26113,1,1,NEG,1
201-4850,2010,27,19-Jul-10,26055,Grand Traverse,26055,1,1,NEG,1
201-4851,2010,27,19-Jul-10,26085,Lake,26085,1,1,NEG,1
201-4852,2010,27,19-Jul-10,26163,Wayne,26163,1,1,NEG,1
201-4853,2010,27,19-Jul-10,26137,Otsego,26137,1,1,NEG,1
201-4854,2010,27,19-Jul-10,26087,Lapeer,26087,1,1,NEG,1
201-4855,2010,27,19-Jul-10,26157,Tuscola,26157,1,1,NEG,1
201-4856,2010,27,19-Jul-10,26151,Sanilac,26151,1,1,NEG,1
201-4857,2010,27,19-Jul-10,26005,Allegan,26005,1,1,NEG,1
201-4858,2010,27,19-Jul-10,26095,Luce,26095,1,1,NEG,1
201-4859,2010,27,19-Jul-10,26067,Ionia,26067,1,1,NEG,1
201-4860,2010,27,19-Jul-10,26097,Mackinac,26097,1,1,NEG,1
201-4861,2010,27,19-Jul-10,26035,Clare,26035,1,1,NEG,1
201-4862,2010,27,19-Jul-10,26083,Keweenaw,26083,1,1,NEG,1
201-4863,2010,27,20-Jul-10,26035,Clare,26035,1,1,NEG,1
201-4864,2010,27,20-Jul-10,26067,Ionia,26067,1,1,NEG,1
201-4865,2010,27,20-Jul-10,26091,Lenawee,26091,1,1,NEG,1
201-4866,2010,27,20-Jul-10,26097,Mackinac,26097,1,1,NEG,1
201-4867,2010,27,20-Jul-10,26121,Muskegon,26121,1,1,NEG,1
201-4868,2010,27,20-Jul-10,26089,Leelanau,26089,1,1,NEG,1
201-4869,2010,27,20-Jul-10,26117,Montcalm,26117,1,1,NEG,1
201-4870,2010,27,20-Jul-10,26029,Charlevoix,26029,1,1,NEG,1
201-4871,2010,27,20-Jul-10,26117,Montcalm,26117,1,1,NEG,1
201-4872,2010,27,20-Jul-10,26015,Barry,26015,1,1,NEG,1
201-4873,2010,27,20-Jul-10,26021,Berrien,26021,1,1,NEG,1
201-4874,2010,27,20-Jul-10,26039,Crawford,26039,1,1,NEG,1
201-4875,2010,27,20-Jul-10,26061,Houghton,26061,1,1,NEG,1
201-4876,2010,27,20-Jul-10,26101,Manistee,26101,1,1,NEG,1
201-4877,2010,27,20-Jul-10,26055,Grand Traverse,26055,1,1,NEG,1
201-4878,2010,27,20-Jul-10,26145,Saginaw,26145,1,1,NEG,1
201-4879,2010,27,20-Jul-10,26033,Chippewa,26033,1,1,NEG,1
201-4880,2010,27,20-Jul-10,26057,Gratiot,26057,1,1,NEG,1
201-4881,2010,27,20-Jul-10,26045,Eaton,26045,1,1,NEG,1
201-4882,2010,27,20-Jul-10,26031,Cheboygan,26031,1,1,NEG,1
201-4883,2010,27,20-Jul-10,26065,Ingham,26065,1,1,NEG,1
201-4884,2010,27,20-Jul-10,26001,Alcona,26001,1,1,NEG,1
201-4885,2010,27,20-Jul-10,26151,Sanilac,26151,1,1,NEG,1
201-4886,2010,27,20-Jul-10,26103,Marquette,26103,1,1,NEG,1
201-4887,2010,27,20-Jul-10,26041,Delta,26041,1,1,POS,1
201-4888,2010,27,21-Jul-10,26143,Roscommon,26143,1,1,NEG,1
201-4889,2010,27,21-Jul-10,26111,Midland,26111,1,1,NEG,1
201-4890,2010,27,21-Jul-10,26089,Leelanau,26089,1,1,NEG,1
201-4891,2010,27,21-Jul-10,26075,Jackson,26075,1,1,NEG,1
201-4892,2010,27,21-Jul-10,26047,Emmet,26047,1,1,NEG,1
201-4893,2010,27,21-Jul-10,26015,Barry,26015,1,1,NEG,1
201-4894,2010,27,21-Jul-10,26111,Midland,26111,1,1,NEG,1
201-4895,2010,27,21-Jul-10,26001,Alcona,26001,1,1,NEG,1
201-4896,2010,27,21-Jul-10,26021,Berrien,26021,1,1,NEG,1
201-4897,2010,27,21-Jul-10,26039,Crawford,26039,1,1,NEG,1
201-4898,2010,27,21-Jul-10,26165,Wexford,26165,1,1,NEG,1
201-4899,2010,27,21-Jul-10,26149,St Joseph,26149,1,1,NEG,1
201-4900,2010,27,21-Jul-10,26003,Alger,26003,1,1,NEG,1
201-4901,2010,27,21-Jul-10,26027,Cass,26027,1,1,NEG,1
201-4902,2010,27,21-Jul-10,26013,Baraga,26013,1,1,NEG,1
201-4903,2010,27,21-Jul-10,26087,Lapeer,26087,1,1,NEG,1
201-4904,2010,27,21-Jul-10,26085,Lake,26085,1,1,NEG,1
201-4905,2010,27,21-Jul-10,26095,Luce,26095,1,1,NEG,1
201-4906,2010,27,21-Jul-10,26035,Clare,26035,1,1,NEG,1
201-4907,2010,27,21-Jul-10,26067,Ionia,26067,1,1,NEG,1
201-4908,2010,27,21-Jul-10,26061,Houghton,26061,1,1,NEG,1
201-4909,2010,27,22-Jul-10,26021,Berrien,26021,1,1,NEG,1
201-4910,2010,27,22-Jul-10,26045,Eaton,26045,1,1,NEG,1
201-4911,2010,27,22-Jul-10,26101,Manistee,26101,1,1,NEG,1
201-4912,2010,27,22-Jul-10,26101,Manistee,26101,1,1,NEG,1
201-4913,2010,27,22-Jul-10,26029,Charlevoix,26029,1,1,NEG,1
201-4914,2010,27,22-Jul-10,26039,Crawford,26039,1,1,NEG,1
201-4915,2010,27,22-Jul-10,26093,Livingston,26093,1,1,NEG,1
201-4916,2010,27,22-Jul-10,26139,Ottawa,26139,1,1,NEG,1
201-4917,2010,27,22-Jul-10,26081,Kent,26081,1,1,NEG,1
201-4918,2010,27,22-Jul-10,26015,Barry,26015,1,1,NEG,1
201-4919,2010,27,22-Jul-10,26109,Menominee,26109,1,1,NEG,1
201-4920,2010,27,22-Jul-10,26117,Montcalm,26117,1,1,NEG,1
201-4921,2010,27,22-Jul-10,26109,Menominee,26109,1,1,NEG,1
201-4922,2010,27,22-Jul-10,26081,Kent,26081,1,1,NEG,1
201-4923,2010,27,22-Jul-10,26137,Otsego,26137,1,1,NEG,1
201-4924,2010,27,22-Jul-10,26157,Tuscola,26157,1,1,NEG,1
201-4925,2010,27,22-Jul-10,26143,Roscommon,26143,1,1,NEG,1
201-4926,2010,27,22-Jul-10,26141,Presque Isle,26141,1,1,NEG,1
201-4927,2010,27,22-Jul-10,26163,Wayne,26163,1,1,POS,1
201-4928,2010,27,23-Jul-10,26031,Cheboygan,26031,1,1,NEG,1
201-4929,2010,27,23-Jul-10,26023,Branch,26023,1,1,NEG,1
201-4930,2010,27,23-Jul-10,26117,Montcalm,26117,1,1,NEG,1
201-4931,2010,27,23-Jul-10,26081,Kent,26081,1,1,NEG,1
201-4932,2010,27,23-Jul-10,26007,Alpena,26007,1,1,NEG,1
201-4933,2010,27,23-Jul-10,26053,Gogebic,26053,1,1,NEG,1
201-4934,2010,27,23-Jul-10,26111,Midland,26111,1,1,NEG,1
201-4935,2010,27,23-Jul-10,26017,Bay,26017,1,1,NEG,1
201-4936,2010,27,23-Jul-10,26081,Kent,26081,1,1,NEG,1
201-4937,2010,27,23-Jul-10,26035,Clare,26035,1,1,NEG,1
201-4938,2010,27,23-Jul-10,26139,Ottawa,26139,1,1,NEG,1
201-4939,2010,27,23-Jul-10,26051,Gladwin,26051,1,1,NEG,1
201-4940,2010,27,23-Jul-10,26109,Menominee,26109,1,1,NEG,1
201-4941,2010,27,23-Jul-10,26017,Bay,26017,1,1,NEG,1
201-4942,2010,27,23-Jul-10,26037,Clinton,26037,1,1,NEG,1
201-4943,2010,27,23-Jul-10,26087,Lapeer,26087,1,1,NEG,1
201-4944,2010,27,23-Jul-10,26033,Chippewa,26033,1,1,NEG,1
201-4945,2010,27,23-Jul-10,26013,Baraga,26013,1,1,NEG,1
201-4946,2010,27,23-Jul-10,26009,Antrim,26009,1,1,NEG,1
201-4947,2010,27,23-Jul-10,26041,Delta,26041,1,1,NEG,1
201-4948,2010,27,23-Jul-10,26163,Wayne,26163,1,1,NEG,1
201-4949,2010,27,23-Jul-10,26055,Grand Traverse,26055,1,1,NEG,1
201-4950,2010,27,23-Jul-10,26163,Wayne,26163,1,1,NEG,1
201-4951,2010,27,23-Jul-10,26047,Emmet,26047,1,1,NEG,1
201-4952,2010,27,23-Jul-10,26125,Oakland,26125,1,1,NEG,1
201-4953,2010,27,24-Jul-10,26007,Alpena,26007,1,1,NEG,1
201-4954,2010,27,24-Jul-10,26091,Lenawee,26091,1,1,NEG,1
201-4955,2010,27,24-Jul-10,26049,Genesee,26049,1,1,NEG,1
201-4956,2010,27,24-Jul-10,26061,Houghton,26061,1,1,NEG,1
201-4957,2010,27,24-Jul-10,26035,Clare,26035,1,1,NEG,1
201-4958,2010,27,24-Jul-10,26031,Cheboygan,26031,1,1,NEG,1
201-4959,2010,27,24-Jul-10,26037,Clinton,26037,1,1,NEG,1
201-4960,2010,27,25-Jul-10,26125,Oakland,26125,1,1,NEG,1
201-4961,2010,27,25-Jul-10,26163,Wayne,26163,1,1,NEG,1
201-4962,2010,27,25-Jul-10,26119,Montmorency,26119,1,1,NEG,1
201-4963,2010,27,25-Jul-10,26043,Dickinson,26043,1,1,NEG,1
201-4964,2010,27,25-Jul-10,26087,Lapeer,26087,1,1,NEG,1
201-4965,2010,27,25-Jul-10,26121,Muskegon,26121,1,1,NEG,1
201-4966,2010,27,25-Jul-10,26101,Manistee,26101,1,1,NEG,1
201-4967,2010,27,25-Jul-10,26103,Marquette,26103,1,1,NEG,1
201-4968,2010,27,25-Jul-10,26015,Barry,26015,1,1,NEG,1
201-4969,2010,27,25-Jul-10,26061,Houghton,26061,1,1,NEG,1
201-4970,2010,27,25-Jul-10,26127,Oceana,26127,1,1,NEG,1
201-4971,2010,27,25-Jul-10,26123,Newaygo,26123,1,1,NEG,1
201-4972,2010,27,25-Jul-10,26151,Sanilac,26151,1,1,NEG,1
201-4973,2010,27,25-Jul-10,26135,Oscoda,26135,1,1,NEG,1
201-4974,2010,27,26-Jul-10,26075,Jackson,26075,1,1,NEG,1
201-4975,2010,27,26-Jul-10,26123,Newaygo,26123,1,1,NEG,1
201-4976,2010,27,26-Jul-10,26115,Monroe,26115,1,1,NEG,1
201-4977,2010,27,26-Jul-10,26117,Montcalm,26117,1,1,NEG,1
201-4978,2010,27,26-Jul-10,26053,Gogebic,26053,1,1,NEG,1
201-4979,2010,27,26-Jul-10,26125,Oakland,26125,1,1,NEG,1
201-4980,2010,27,26-Jul-10,26061,Houghton,26061,1,1,NEG,1
201-4981,2010,27,26-Jul-10,26119,Montmorency,26119,1,1,NEG,1
201-4982,2010,27,26-Jul-10,26087,Lapeer,26087,1,1,NEG,1
201-4983,2010,27,27-Jul-10,26023,Branch,26023,1,1,NEG,1
201-4984,2010,27,27-Jul-10,26109,Menominee,26109,1,1,NEG,1
201-4985,2010,27,27-Jul-10,26091,Lenawee,26091,1,1,NEG,1
201-4986,2010,27,27-Jul-10,26067,Ionia,26067,1,1,NEG,1
201-4987,2010,27,27-Jul-10,26101,Manistee,26101,1,1,NEG,1
201-4988,2010,27,27-Jul-10,26091,Lenawee,26091,1,1,NEG,1
201-4989,2010,27,27-Jul-10,26141,Presque Isle,26141,1,1,NEG,1
201-4990,2010,27,27-Jul-10,26001,Alcona,26001,1,1,NEG,1
201-4991,2010,27,27-Jul-10,26085,Lake,26085,1,1,NEG,1
201-4992,2010,27,28-Jul-10,26099,Macomb,26099,1,1,NEG,1
201-4993,2010,27,28-Jul-10,26019,Benzie,26019,1,1,NEG,1
201-4994,2010,27,28-Jul-10,26099,Macomb,26099,1,1,NEG,1
201-4995,2010,27,28-Jul-10,26143,Roscommon,26143,1,1,NEG,1
201-4996,2010,27,28-Jul-10,26037,Clinton,26037,1,1,NEG,1
201-4997,2010,27,28-Jul-10,26113,Missaukee,26113,1,1,NEG,1
201-4998,2010,27,28-Jul-10,26081,Kent,26081,1,1,NEG,1
201-4999,2010,27,28-Jul-10,26157,Tuscola,26157,1,1,NEG,1
201-5000,2010,27,29-Jul-10,26013,Baraga,26013,1,1,NEG,1
201-5001,2010,27,29-Jul-10,26087,Lapeer,26087,1,1,NEG,1
201-5002,2010,27,29-Jul-10,26119,Montmorency,26119,1,1,NEG,1
201-5003,2010,27,29-Jul-10,26161,Washtenaw,26161,1,1,NEG,1
201-5004,2010,27,29-Jul-10,26151,Sanilac,26151,1,1,NEG,1
201-5005,2010,27,30-Jul-10,26143,Roscommon,26143,1,1,NEG,1
201-5006,2010,27,30-Jul-10,26047,Emmet,26047,1,1,NEG,1
201-5007,2010,27,30-Jul-10,26061,Houghton,26061,1,1,NEG,1
201-5008,2010,27,30-Jul-10,26067,Ionia,26067,1,1,NEG,1
201-5009,2010,27,30-Jul-10,26127,Oceana,26127,1,1,NEG,1
201-5010,2010,27,30-Jul-10,26119,Montmorency,26119,1,1,NEG,1
201-5011,2011,27,30-Jul-10,26095,Luce,26095,1,1,NEG,1
201-5012,2011,27,17-May-11,26125,Oakland,26125,1,1,NEG,1
201-5013,2011,27,17-May-11,26117,Montcalm,26117,1,1,NEG,1
201-5014,2011,27,17-May-11,26065,Ingham,26065,1,1,NEG,1
201-5015,2011,27,17-May-11,26099,Macomb,26099,1,1,NEG,1
201-5016,2011,27,20-May-11,26165,Wexford,26165,1,1,NEG,1
201-5017,2011,27,23-May-11,26077,Kalamazoo,26077,1,1,NEG,1
201-5018,2011,27,25-May-11,26007,Alpena,26007,1,1,NEG,1
201-5019,2011,27,29-May-11,26119,Montmorency,26119,1,1,NEG,1
201-5020,2011,27,29-May-11,26159,Van Buren,26159,1,1,NEG,1
201-5021,2011,27,29-May-11,26045,Eaton,26045,1,1,NEG,1
201-5022,2011,27,1-Jun-11,26065,Ingham,26065,1,1,NEG,1
201-5023,2011,27,1-Jun-11,26097,Mackinac,26097,1,1,NEG,1
201-5024,2011,27,2-Jun-11,26125,Oakland,26125,1,1,NEG,1
201-5025,2011,27,2-Jun-11,26101,Manistee,26101,1,1,NEG,1
201-5026,2011,27,3-Jun-11,26091,Lenawee,26091,1,1,NEG,1
201-5027,2011,27,3-Jun-11,26095,Luce,26095,1,1,NEG,1
201-5028,2011,27,3-Jun-11,26133,Osceola,26133,1,1,NEG,1
201-5029,2011,27,3-Jun-11,26113,Missaukee,26113,1,1,NEG,1
201-5030,2011,27,3-Jun-11,26131,Ontonagon,26131,1,1,NEG,1
201-5031,2011,27,3-Jun-11,26027,Cass,26027,1,1,NEG,1
201-5032,2011,27,3-Jun-11,26099,Macomb,26099,1,1,NEG,1
201-5033,2011,27,4-Jun-11,26095,Luce,26095,1,1,NEG,1
201-5034,2011,27,6-Jun-11,26103,Marquette,26103,1,1,NEG,1
201-5035,2011,27,6-Jun-11,26037,Clinton,26037,1,1,NEG,1
201-5036,2011,27,6-Jun-11,26055,Grand Traverse,26055,1,1,NEG,1
201-5037,2011,27,7-Jun-11,26101,Manistee,26101,1,1,NEG,1
201-5038,2011,27,7-Jun-11,26111,Midland,26111,1,1,NEG,1
201-5039,2011,27,7-Jun-11,26079,Kalkaska,26079,1,1,NEG,1
201-5040,2011,27,7-Jun-11,26093,Livingston,26093,1,1,NEG,1
201-5041,2011,27,7-Jun-11,26029,Charlevoix,26029,1,1,NEG,1
201-5042,2011,27,7-Jun-11,26151,Sanilac,26151,1,1,NEG,1
201-5043,2011,27,7-Jun-11,26057,Gratiot,26057,1,1,NEG,1
201-5044,2011,27,8-Jun-11,26069,Iosco,26069,1,1,NEG,1
201-5045,2011,27,8-Jun-11,26041,Delta,26041,1,1,NEG,1
201-5046,2011,27,8-Jun-11,26109,Menominee,26109,1,1,NEG,1
201-5047,2011,27,8-Jun-11,26061,Houghton,26061,1,1,NEG,1
201-5048,2011,27,8-Jun-11,26035,Clare,26035,1,1,NEG,1
201-5049,2011,27,9-Jun-11,26111,Midland,26111,1,1,NEG,1
201-5050,2011,27,9-Jun-11,26105,Mason,26105,1,1,NEG,1
201-5051,2011,27,9-Jun-11,26119,Montmorency,26119,1,1,NEG,1
201-5052,2011,27,9-Jun-11,26007,Alpena,26007,1,1,NEG,1
201-5053,2011,27,10-Jun-11,26013,Baraga,26013,1,1,NEG,1
201-5054,2011,27,10-Jun-11,26031,Cheboygan,26031,1,1,NEG,1
201-5055,2011,27,10-Jun-11,26001,Alcona,26001,1,1,NEG,1
201-5056,2011,27,10-Jun-11,26061,Houghton,26061,1,1,NEG,1
201-5057,2011,27,10-Jun-11,26075,Jackson,26075,1,1,NEG,1
201-5058,2011,27,13-Jun-11,26137,Otsego,26137,1,1,NEG,1
201-5059,2011,27,14-Jun-11,26105,Mason,26105,1,1,NEG,1
201-5060,2011,27,14-Jun-11,26023,Branch,26023,1,1,NEG,1
201-5061,2011,27,14-Jun-11,26107,Mecosta,26107,1,1,NEG,1
201-5062,2011,27,15-Jun-11,26017,Bay,26017,1,1,NEG,1
201-5063,2011,27,15-Jun-11,26103,Marquette,26103,1,1,NEG,1
201-5064,2011,27,15-Jun-11,26145,Saginaw,26145,1,1,NEG,1
201-5065,2011,27,16-Jun-11,26103,Marquette,26103,1,1,NEG,1
201-5066,2011,27,16-Jun-11,26161,Washtenaw,26161,1,1,NEG,1
201-5067,2011,27,16-Jun-11,26007,Alpena,26007,1,1,NEG,1
201-5068,2011,27,16-Jun-11,26121,Muskegon,26121,1,1,NEG,1
201-5069,2011,27,16-Jun-11,26133,Osceola,26133,1,1,NEG,1
201-5070,2011,27,16-Jun-11,26039,Crawford,26039,1,1,NEG,1
201-5071,2011,27,17-Jun-11,26097,Mackinac,26097,1,1,NEG,1
201-5072,2011,27,17-Jun-11,26107,Mecosta,26107,1,1,NEG,1
201-5073,2011,27,17-Jun-11,26067,Ionia,26067,1,1,NEG,1
201-5074,2011,27,19-Jun-11,26073,Isabella,26073,1,1,NEG,1
201-5075,2011,27,20-Jun-11,26161,Washtenaw,26161,1,1,NEG,1
201-5076,2011,27,20-Jun-11,26127,Oceana,26127,1,1,NEG,1
201-5077,2011,27,20-Jun-11,26005,Allegan,26005,1,1,NEG,1
201-5078,2011,27,21-Jun-11,26117,Montcalm,26117,1,1,NEG,1
201-5079,2011,27,22-Jun-11,26089,Leelanau,26089,1,1,NEG,1
201-5080,2011,27,23-Jun-11,26037,Clinton,26037,1,1,NEG,1
201-5081,2011,27,23-Jun-11,26021,Berrien,26021,1,1,NEG,1
201-5082,2011,27,24-Jun-11,26097,Mackinac,26097,1,1,NEG,1
201-5083,2011,27,24-Jun-11,26137,Otsego,26137,1,1,NEG,1
201-5084,2011,27,24-Jun-11,26079,Kalkaska,26079,1,1,NEG,1
201-5085,2011,27,24-Jun-11,26135,Oscoda,26135,1,1,NEG,1
201-5086,2011,27,24-Jun-11,26051,Gladwin,26051,1,1,NEG,1
201-5087,2011,27,24-Jun-11,26127,Oceana,26127,1,1,NEG,1
201-5088,2011,27,24-Jun-11,26115,Monroe,26115,1,1,NEG,1
201-5089,2011,27,24-Jun-11,26031,Cheboygan,26031,1,1,NEG,1
201-5090,2011,27,24-Jun-11,26005,Allegan,26005,1,1,NEG,1
201-5091,2011,27,24-Jun-11,26087,Lapeer,26087,1,1,NEG,1
201-5092,2011,27,24-Jun-11,26055,Grand Traverse,26055,1,1,NEG,1
201-5093,2011,27,24-Jun-11,26119,Montmorency,26119,1,1,NEG,1
201-5094,2011,27,24-Jun-11,26061,Houghton,26061,1,1,NEG,1
201-5095,2011,27,24-Jun-11,26095,Luce,26095,1,1,NEG,1
201-5096,2011,27,24-Jun-11,26119,Montmorency,26119,1,1,NEG,1
201-5097,2011,27,24-Jun-11,26103,Marquette,26103,1,1,NEG,1
201-5098,2011,27,24-Jun-11,26063,Huron,26063,1,1,NEG,1
201-5099,2011,27,24-Jun-11,26025,Calhoun,26025,1,1,NEG,1
201-5100,2011,27,24-Jun-11,26073,Isabella,26073,1,1,NEG,1
201-5101,2011,27,24-Jun-11,26131,Ontonagon,26131,1,1,NEG,1
201-5102,2011,27,24-Jun-11,26059,Hillsdale,26059,1,1,NEG,1
201-5103,2011,27,24-Jun-11,26049,Genesee,26049,1,1,NEG,1
201-5104,2011,27,24-Jun-11,26153,Schoolcraft,26153,1,1,NEG,1
201-5105,2011,27,26-Jun-11,26069,Iosco,26069,1,1,NEG,1
201-5106,2011,27,27-Jun-11,26001,Alcona,26001,1,1,NEG,1
201-5107,2011,27,27-Jun-11,26037,Clinton,26037,1,1,NEG,1
201-5108,2011,27,27-Jun-11,26077,Kalamazoo,26077,1,1,NEG,1
201-5109,2011,27,27-Jun-11,26015,Barry,26015,1,1,NEG,1
201-5110,2011,27,27-Jun-11,26021,Berrien,26021,1,1,NEG,1
201-5111,2011,27,27-Jun-11,26079,Kalkaska,26079,1,1,NEG,1
201-5112,2011,27,28-Jun-11,26035,Clare,26035,1,1,NEG,1
201-5113,2011,27,28-Jun-11,26081,Kent,26081,1,1,NEG,1
201-5114,2011,27,28-Jun-11,26031,Cheboygan,26031,1,1,NEG,1
201-5115,2011,27,28-Jun-11,26165,Wexford,26165,1,1,NEG,1
201-5116,2011,27,28-Jun-11,26163,Wayne,26163,1,1,NEG,1
201-5117,2011,27,28-Jun-11,26073,Isabella,26073,1,1,NEG,1
201-5118,2011,27,28-Jun-11,26141,Presque Isle,26141,1,1,NEG,1
201-5119,2011,27,28-Jun-11,26061,Houghton,26061,1,1,NEG,1
201-5120,2011,27,28-Jun-11,26137,Otsego,26137,1,1,NEG,1
